,img_file,raw_text,clean_text,transcription_data,justification_category,justification_J_Denial,justification_J_Development-Unity,justification_J_Emergency-Policy,justification_J_Intelligence,justification_J_Intl-Domestic_Precedent,justification_J_Last-resort,justification_J_Law-and-order,justification_J_Legal_Procedure,justification_J_Misc,justification_J_Political-Strategic,justification_J_Terrorism,justification_J_Utilitarian-Deterrence
2049,IMG_5836_PREM_15_479,There continues to be little street activity but the incidence of explosions has been at least as high as before internment was introduced.,there continues to be little street activity but the incidence of explosions has been at least as high as before internment was introduced,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2050,IMG_5871_PREM_15_479,"The arrests 
had brought a dramatic reduction in the number of attacks on property by explosives, and the IRA in Belfast were, temporarily at any rate, seriously disorganised.",the arrests  had brought a dramatic reduction in the number of attacks on property by explosives and the ira in belfast were temporarily at any rate seriously disorganised,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2051,IMG_5885_PREM_15_479,"The internment operation has been a considerable success technically 
Those detained include a considerable number of both the Goulding and Brady wings of the IRA. The evidence is that both wings have been much more seriously disrupted than statements from IRA sources suggest, and while they will undoubtedly continue to give trouble, there is reasonable hope that, with increased vigilance at the border, terrorist activity wi11 now be at a lower level than in the weeks before internment.",the internment operation has been a considerable success technically  those detained include a considerable number of both the goulding and brady wings of the ira the evidence is that both wings have been much more seriously disrupted than statements from ira sources suggest and while they will undoubtedly continue to give trouble there is reasonable hope that with increased vigilance at the border terrorist activity wi11 now be at a lower level than in the weeks before internment,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2052,IMG_5590_PREM_15_480,"When one is dealing with an armed 
conspiracy it may be necessary to take pre-emptive action rather than wait until those involved can be caught red-handed.
",when one is dealing with an armed  conspiracy it may be necessary to take preemptive action rather than wait until those involved can be caught redhanded ,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2053,IMG_5590_PREM_15_480,There comes a stage when a government cannot afford to wait until known terrorists choose the moment to strike.,there comes a stage when a government cannot afford to wait until known terrorists choose the moment to strike,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2054,IMG_5591_PREM_15_480,"The Committee’s main function will be to assess whether or when the internee’s release can be safely permitted, and much will depend on whether or not they can accept any undertaking on his part that he will not engage in violence on his release.",the committees main function will be to assess whether or when the internees release can be safely permitted and much will depend on whether or not they can accept any undertaking on his part that he will not engage in violence on his release,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2055,IMG_5592_PREM_15_480,"How long anyone will be interned 
will depend on two factors; namely, the credibility of any undertaking an individual may give as to his future behaviour if he were to be released in advance of any general release, and in the other cases, the restoration of normal law and order in the community.
",how long anyone will be interned  will depend on two factors namely the credibility of any undertaking an individual may give as to his future behaviour if he were to be released in advance of any general release and in the other cases the restoration of normal law and order in the community ,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2056,IMG_5592_PREM_15_480,"I should add the warning that so long as the present situation 
prevails it will be necessary for the protection of decent people that the present policy be pursued.
",i should add the warning that so long as the present situation  prevails it will be necessary for the protection of decent people that the present policy be pursued ,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2057,IMG_5592_PREM_15_480,"The Government has introduced internment solely for the protection 
of the citizens of Northern Ireland.",the government has introduced internment solely for the protection  of the citizens of northern ireland,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2058,IMG_5687_PREM_15_481,"Page 1 : (128,358) - (473,399)",page 1  128358  473399,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2059,IMG_5759_PREM_15_481,"I think it 
is important to recall the position 
before internment was introduced, which I believe can be shown to have been one in which violence was already escalating very rapidly. 
If so, 
this should be brought but in order to answer the argument that internment has made the security situation worse.
",i think it  is important to recall the position  before internment was introduced which i believe can be shown to have been one in which violence was already escalating very rapidly  if so  this should be brought but in order to answer the argument that internment has made the security situation worse ,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2060,IMG_5759_PREM_15_481,"I think one should rewind the House, who will hear a great deal 
about the evils of interment, about the far greater evils of the I.R.A. This, 
i think, calls for some details of (a) 
(b) (c) their activities and their callousness; 
the open statements they have made about their activites; and 
their recent demands as a price of calling off their campaign.",i think one should rewind the house who will hear a great deal  about the evils of interment about the far greater evils of the ira this  i think calls for some details of a  b c their activities and their callousness  the open statements they have made about their activites and  their recent demands as a price of calling off their campaign,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2061,IMG_6175_PREM_15_482,Internment should properly be regarded not so much as an alternative to trial as an alternative to being shot in an act of terrorism.,internment should properly be regarded not so much as an alternative to trial as an alternative to being shot in an act of terrorism,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2062,IMG_6207_PREM_15_482,"In principle internment has been a success. It has done what it was 
intended to do; and, although there may still be a long haul ahead, the chance of gradually bringing terrorism to an end are now reasonably good.",in principle internment has been a success it has done what it was  intended to do and although there may still be a long haul ahead the chance of gradually bringing terrorism to an end are now reasonably good,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2063,IMG_1758_CJ_4_251,1. Regulation 12 makes it an offence to escape from internment.,1 regulation 12 makes it an offence to escape from internment,1,J_Legal_Procedure,0,0,0,0,0,0,0,1,0,0,0,0
2064,IMG_1758_CJ_4_251,3. The Prisons Act could presumably also be used against people who escape from internment.,3 the prisons act could presumably also be used against people who escape from internment,1,J_Legal_Procedure,0,0,0,0,0,0,0,1,0,0,0,0
2065,IMG_1758_CJ_4_251,*But Regulation 11 makes it an offence to help anyone to escape from detention.,but regulation 11 makes it an offence to help anyone to escape from detention,1,J_Legal_Procedure,0,0,0,0,0,0,0,1,0,0,0,0
2066,IMG_1770_CJ_4_251,"It says that arrests are to be made ""in respect of conduct and not simply membership of an illegal organization.""",it says that arrests are to be made in respect of conduct and not simply membership of an illegal organization,1,J_Denial,1,0,0,0,0,0,0,0,0,0,0,0
2067,IMG_1770_CJ_4_251,"Paragraph (b) of the Army letter envisages that persons may be arrested under Regulation 10 ""for purposes of questioning prior to preferment of criminal charges"". I am uncertain whether an arrest for such purposes would properly be within the powers confferred by Regulation 10. When we redrafted the main policy document, our main object was to preserve the powers of arrest under Regulation 11(1); these powers contemplate that persons so arrested could, in certain circumstances, be brought before the courts and the powers of arrest relate to any person whom the arresting officer ""suspects of acting or of having acted or being about to act in a manner prejudicial to the preservation of the peace or the maintenance of order"" and so on.",paragraph b of the army letter envisages that persons may be arrested under regulation 10 for purposes of questioning prior to preferment of criminal charges i am uncertain whether an arrest for such purposes would properly be within the powers confferred by regulation 10 when we redrafted the main policy document our main object was to preserve the powers of arrest under regulation 111 these powers contemplate that persons so arrested could in certain circumstances be brought before the courts and the powers of arrest relate to any person whom the arresting officer suspects of acting or of having acted or being about to act in a manner prejudicial to the preservation of the peace or the maintenance of order and so on,1,J_Law-and-order,0,0,0,0,0,0,1,0,0,0,0,0
2068,IMG_1770_CJ_4_251,"Paragraph (b) of the Army letter envisages that persons may be arrested under Regulation 10 ""for purposes of questioning prior to preferment of criminal charges"". I am uncertain whether an arrest for such purposes would properly be within the powers confferred by Regulation 10. When we redrafted the main policy document, our main object was to preserve the powers of arrest under Regulation 11(1); these powers contemplate that persons so arrested could, in certain circumstances, be brought before the courts and the powers of arrest relate to any person whom the arresting officer ""suspects of acting or of having acted or being about to act in a manner prejudicial to the preservation of the peace or the maintenance of order"" and so on.",paragraph b of the army letter envisages that persons may be arrested under regulation 10 for purposes of questioning prior to preferment of criminal charges i am uncertain whether an arrest for such purposes would properly be within the powers confferred by regulation 10 when we redrafted the main policy document our main object was to preserve the powers of arrest under regulation 111 these powers contemplate that persons so arrested could in certain circumstances be brought before the courts and the powers of arrest relate to any person whom the arresting officer suspects of acting or of having acted or being about to act in a manner prejudicial to the preservation of the peace or the maintenance of order and so on,1,J_Legal_Procedure,0,0,0,0,0,0,0,1,0,0,0,0
2069,IMG_1786_CJ_4_251,It has always been a long-term aim to phase out internment but we must await the results of the cease-fire before consideration can be given to any further steps towards the restoration of normality.,it has always been a longterm aim to phase out internment but we must await the results of the ceasefire before consideration can be given to any further steps towards the restoration of normality,1,J_Emergency-Policy,0,0,1,0,0,0,0,0,0,0,0,0
2070,IMG_1786_CJ_4_251,It has always been a long-term aim to phase out internment but we must await the results of the cease-fire before consideration can be given to any further steps towards the restoration of normality.,it has always been a longterm aim to phase out internment but we must await the results of the ceasefire before consideration can be given to any further steps towards the restoration of normality,1,J_Misc,0,0,0,0,0,0,0,0,1,0,0,0
2071,IMG_1805_CJ_4_458,"Mr. Woodfild: I think the [] is that both 7b and 7e now cover, as drafted, Protestant terrorists.",mr woodfild i think the  is that both 7b and 7e now cover as drafted protestant terrorists,1,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
