text,strlabel,labels
"To consider whether, and if so in what respects - under conditions in which persons suspected of terrorism can be lawfully detained without trial in the traditional Courts - the procedures currently authorised for the interrogation of such persons and for their custody while subject to interrogation require amendment.""",J_Terrorism,0
"We feel sure that you do not intend us to cover police 
interrogation under ordinary conditions but only interrogation under emergency conditions short of war such as prevail in Northern Ireland, e.g. where persons can be lawfully detained without trial.",J_Emergency-Policy,8
"We feel sure that you do not intend us to cover police 
interrogation under ordinary conditions but only interrogation under emergency conditions short of war such as prevail in Northern Ireland, e.g. where persons can be lawfully detained without trial.
",J_Legal_Procedure,7
I think the House on studying the Report will conclude that this,J_Denial,3
"peration, which was one of considerable difficulty and danger, was accomplished in a creditable manner.
",J_Denial,3
"If internment in Northern 
roland could be accompanied by internment in the Republic the political, difficulties would be largely overcome and the effectiveness of the action greatly increased.",J_Intl-Domestic_Precedent,1
withdrawal of one major firm could start an exodus.,J_Development-Unity,6
"The Governmnt was worried at the attitude of business.
",J_Development-Unity,6
Ministers in the Northern Ireland Government favoured internment.,J_Misc,4
"As you know, there are immediate problems in providing 
sufficient accommodation for internees and detainees in Northern Ireland to keep pace with the number of terrorists on whom detention and internment orders are being served.",J_Terrorism,0
"The Secretaries of State for Northern Ireland and for Defence might be asked whether they are content with the Attorney General’s proposals in paragraphs 10 and 11 that he should normally authorise prosecutions in cases involving physical assault or ill-treatment of persons in custody by members of the security forces but that he would regard as special cases reasonable actions to preserve law and order (for example, in particular cases, shooting to prevent the escape of a person whom soldiers are justified in attempting to arrest).",J_Law-and-order,9
"Do Ministers endorse the Attorney General’s clear conclusion in paragraph 18 that there is no advantage in courts with a special composition (without jurors) exercising the ordinary criminal law? Do they also endorse his implied preference (paragraph 21) for not instituting tribunals with special procedures going beyond the present criminal law and rules of evidence? The Attorney General presumably judges that, although such tribunals might be a more ""judicial"" alternative to the Secretary of State’s powers under the Special Powers Acts, their establishment would be seen as a further special measure indicating that the normal judicial structure of the Northern Ireland State was inadequate.",J_Misc,4
This would be bound to attract public comment and it would be impossible to keep the true reason for the work from becoming known. (Note: recent military visits to Rathlin Island have already led to public speculation whether an internment camp was being contemplated there).,J_Denial,3
g. A ship gives extremely cramped conditions and lack of space for exercise.,J_Denial,3
"c. Arrests are not to be made in respect of any offence committed before the ceasefire unless the individual concerned is named on the special list of ""wanted men"" about to be issued to the military authorities by the RUC; and then only if the individual is seen at large. He is not to be sought out.",J_Emergency-Policy,8
"There are some indications that the Provisional IRA 
leadership might be prepared to call off the campaign of violence even though their extreme demands 
- the abolition 
of Stormont, the release of all internees and ""political prisoners"" and the withdraal of the British Army from Northern Ireland 
- were not met.",J_Misc,4
"In principle internment has been a success. It has done what it was 
intended to do; and, although there may still be a long haul ahead, the chance of gradually bringing terrorism to an end are now reasonably good.",J_Terrorism,0
"In principle internment has been a success. It has done what it was 
intended to do; and, although there may still be a long haul ahead, the chance of gradually bringing terrorism to an end are now reasonably good.",J_Utilitarian-Deterrence,10
"he GOC tabled 
a paper on Arrest Policy for Protestants, proposing a form of words to be incorporated in the Army’s arrest instructions in the event of a decision to widen the arrest policy in respect of Protestant terrorists.",J_Terrorism,0
"Sinn Fein Intelligence in Internment Camps. The system in internment cams was practically confined to counter espionage.
",J_Political-Strategic,5
"As time-went on however, and, as it was apparently effective, it was enforced only occasionally or against suspected men.",J_Political-Strategic,5
"During thin period in he protoctod by the Judges Rules?
",J_Denial,3
"It and when internment tn introduood it will be necessary to ot without delay under ReaulationA 10 11 and 12 of the Regulations sods under the Civil Anthorities (Speoinal1owro) Aot (il) 1922 (Roprint to 1969).
",J_Emergency-Policy,8
