text,strlabel,labels,source_handcoded_sent,perplexity
"They mut also 
naist of a requestfo irforaticn which the per on corned rAy reasnably be expected to provide (eg n’me &a address, reasca or being on etreets ete). 
If th a Parann in i 
In the 5. SO 
uinder 6 e sa -a)p aybe made d ciraastes.",Negative,0,,1281.8587646484375
"Swhica r :y be reasoabl addressed to him by a nember of a Forces fore stop and qaestion any peram, whether he 
uon any person to stop and anwer any lite ad ntr not be couhed in provocativeln 
Such questi=s should be put fir-y1 but ge.",Negative,0,,908.0386352539062
"hst2:zror ofver oitzn derc~ een andtatt w. 
la to o wets red 
r AN r-eete.",Negative,0,,2127.179931640625
"Pararphe Thstrutions about the 
Aso ie 
to question peonAl Speci alPwrs) Aot (nI) 
s of arrest 
andrake arrests undr the Civil Anthoritt4 is2 - 
(SPA). 
depend upn the scale of milita oon rztrst cly is toe 
! Dj -I""I AVAJ4M TO mw AWn EI 
Sany pern wo is conitting a breach of ta poace or serioun In this inst 
-tion such arrets are referred to as an duty also has certain additior""L 
The direatoes under watch a .4 I 3~A’ (fgpI,~ i f’ L I Ak ,,ate r-~.",Negative,0,,857.2763671875
"egulation 11, on auch 
t stop or an-er or failure to answer stiSfactorily isan 20;e-;Ilation 7, and an arrest nay be nade on these grounds.",Negative,0,,774.3720092773438
"7 i 
an dtr.",Negative,0,,5766.11474609375
"r-rraph 14), or excptonallyand :gcty needed infor4ation.",Negative,0,,5589.7333984375
"i -s to be reasnable, but suspicion still remins that the inforati or may have lied as to his identity, en as are appropriate 
i 
-ibe the i zmed with juveniles and fe:aes.",Negative,0,,548.7554931640625
"ers are noa entitlei to ,, te =of Regulatian 7. Eui 
ftterfta.",Negative,0,,1640.1563720703125
"Soldierany is anting i 
-Itm Re as a t or not.",Negative,0,,1059.814697265625
1 to be folloied after arrest.,Negative,0,,1012.7000122070312
"a I 0r cm=77 s 
Arodnetin 1. A acad .",Negative,0,,2668.32666015625
":of evideoe are omtained in Annex B. 
e eat foam of words to be used when making arrests mder SPA Ralties10 and 11,nd gidanca as to inforation to 
- given to re oart, eerou in the lu Card.",Negative,0,,1083.359375
"r +r -rI * A*MRt F-riiy S 0cce) ’-,.f*.. ~) A. ~ sd..",Negative,0,,877.5056762695312
"pel L. 2. ft lnreate a olt dIsars a to 9 e ~3 
Pargrahs 4- 6 contain guidance c iestioning uder SPA R ulation 7. grph7-10 deal :wth the slier’s pwer of arrest, and parrphs 
11-23 des -36 are 
3. Cs,^ .SPA P lati.",Negative,0,,767.272705078125
"nar hoevor question 
questioning is only to take plaooon re 
quostioning in arreste pXron to only if 
.",Negative,0,,1134.64404296875
"snadi&ruse his 
In the Cpeaati~zal Zreov oftuhs~ 
satie, and ,-~ Ia.",Negative,0,,1530.537109375
"BORDER AND RURAL AREAS 4. 
There was one shooting incident: at 1614 hrs near Clady gunmen 
fired a burst of automatic fire at a mobile patrol from Bloomfield Farm in Co Donegall (often used by IRA as a firing position). Gardai who were already in the area on another mission quickly set up road blocks, but without success.",Negative,0,,80.1749038696289
"At 1815 there was an attempted escape from the Maze Prison (Long Kesh). One man dressed in a ""home"" made Prison Officer’s uniform escorted another man in normal prison clothing but they were recognised by a real Prison Officer.",Negative,0,,83.93348693847656
In Larne a Catholic who was walking with his girlfriend was beaten up by 6 unidentified men.,Negative,0,,73.87333679199219
In Newry 2 armed men stole £700 from a Post Office.,Negative,0,,134.72573852539062
Casualties totalled ONE civilian fatally wounded.,Negative,0,,169.866943359375
In Armagh 12 youths stoned SF but were dispersed.,Negative,0,,1478.0015869140625
During the afternoon in the Creggan between 30 and 70 hooligans stoned troops.,Negative,0,,146.74530029296875
4 hits were claimed against terrorists in Belfast.,Negative,0,,630.28662109375
"There ere various incidents of crowds seeking SF during the day to cause disturbances, particularly in the Ardoyne where on one occasion as a strong SF patrol was passing the Saunders Club Elmfield Street, 150 to 200 hooligans came out, apparently at a signal, and began bottling and stoning the troops.",Negative,0,,101.69952392578125
In the evening a crowd of between 40 and 100 stoned a patrol and 15 baton rounds were fired.,Negative,0,,62.14147186279297
"NORTHERN IRELAND SITUATION REPORT 210700 TO 220700 HRS NOVEMBER 1972 GENERAL 1. 
SF were involved in 25 of 33 shooting incidents (23/31 in Belfast, 
1/1 in Londonderry, 1/1 on border and NONE in rural areas) There were no explosions throughout the Province.",Negative,0,,54.940189361572266
"LONDONDERRY 3. 
There was 1 shooting incident when a shot was fired at a patrol 
in the Creggan, one returned but there were no casualties or hits.",Negative,0,,124.83203887939453
11 baton rounds were fired in this incident.,Negative,0,,79.07408142089844
"Near Moy 19 rounds and 15’ fuse were found in a hedge and near Castlewellan an unexploded 2"" mortar bomb was found.",Negative,0,,308.6498107910156
South of the border near Aghalane (Co Fermanagh) a bridge on the main road was blown up and is impassable.,Negative,0,,30.016162872314453
13 baton rounds and 5 CS grenades were used.,Negative,0,,163.9409637451172
"BELFAST 2. 
Two youths fired 4 pistol shots through the kitchen window of 18 
Sandhill Drive East Belfast the home of Mr McIlroy(RC), fatally wounding him.",Negative,0,,160.99859619140625
"There was an increase in shooting incidents in the Ardoyne and Andersorstown, where, in the Ardoyne, SF were involved in 8 of the 9 incidents opening fire 5 times, returning fire once and claiming 2 hits: in Andersonstown SF were involved in 9 of 12 incidents opening fire once and returning fire twice and claiming 2 hits.",Negative,0,,31.21578598022461
"A 10 man CESA patrol was seen in Lenadoon West Andersonstown, SF allowed small standing patrols to be placed near St Genevieves and La Salle School.",Negative,0,,534.8216552734375
In presenting himself to the Committee an internee will be entitled to legal aid and the presence of his legal adviser.,Negative,0,,67.4315185546875
"8. 
Recognising the full commitment of both Governments to the existing 
programme of reform and to the need constantly to explore the field for further measures, the British and Northern Ireland Governments have decided to establish a joint commission to review action taken, the progress of action in train, and to make suggestions for future action.",Negative,0,,37.48666763305664
The advocates of the so-called third force will not be allowed to prevail.,Negative,0,,31.954500198364258
"5. 
The British Government have been keeping in the closest touch 
with the Northern Ireland Government on the economic situation in the Province.",Negative,0,,50.519248962402344
The Prime Minister and Minister for Home Affairs of Northern Ireland has already stated that although the role of the Committee is an advisory one he would expect to accept its advice.,Negative,0,,26.11684799194336
Further meetings at Ministerial and official level are in prospect.,Negative,0,,117.85881042480469
"7. 
The British Government have noted that the Advisory Committee on 
Internees has started its work and this committee will examine each case, and the cases of those who remain interned will be kept under continuous review.",Positive,1,"The British Government have noted that the Advisory Committee on 
Internees has started its work and this committee will examine each case, and the cases of those who remain interned will be kept under continuous review. The Committee will have full access to the documentary material relevant to their work and the right to interview officials. In presenting himself to the Committee an internee will be entitled to legal aid and the presence of his legal adviser. The Prime Minister and Minister for Home Affairs of Northern Ireland has already stated that although the role of the Committee is an advisory one he would expect to accept its advice. In the exceptional circumstance in which he did not feel able to do so he would return the case to the Committee for its further consideration giving his reasons for doing so.",49.65364074707031
This commission would be small in numbers.,Negative,0,,131.9569091796875
"6. 
In order to assist Ministers in both Governments in the task of 
joint planning and the co-ordination of policy over a wide field of government it has been decided to establish a joint-committee of senior officials which will meet at frequent intervals in London and Belfast.",Negative,0,,31.28078842163086
"4. The British Government reaffirm that they will not admit the existence of any armed force other than those established under the 
Crown.",Negative,0,,65.64111328125
In the exceptional circumstance in which he did not feel able to do so he would return the case to the Committee for its further consideration giving his reasons for doing so.,Positive,1,"The British Government have noted that the Advisory Committee on 
Internees has started its work and this committee will examine each case, and the cases of those who remain interned will be kept under continuous review. The Committee will have full access to the documentary material relevant to their work and the right to interview officials. In presenting himself to the Committee an internee will be entitled to legal aid and the presence of his legal adviser. The Prime Minister and Minister for Home Affairs of Northern Ireland has already stated that although the role of the Committee is an advisory one he would expect to accept its advice. In the exceptional circumstance in which he did not feel able to do so he would return the case to the Committee for its further consideration giving his reasons for doing so.",20.091054916381836
The Committee will have full access to the documentary material relevant to their work and the right to interview officials.,Negative,0,,31.15373992919922
Its composition is under discussion.,Negative,0,,100.04216766357422
"The Chief Constable has been asked to furish the Secretary of State with reports on the progress of all such investigations, and, with particular urgency, those into allegations submitted by Father Faul.",Negative,0,,67.77715301513672
"Note of a meeting at noon on 12 May 
ALLEGATIONS OF ILL-TREATMENT The Secretary of State for Northern Ireland has decided that the 
normal police procedures for investigating allegations will continue to be used.",Negative,0,,36.48228454589844
"3. 
The ’Sunday Times’ have not yet been reminded of their commitment to 
send to the Secretary of State for Northern Ireland the evidence for their article last Sunday on three cases of alleged brutality.",Negative,0,,72.57847595214844
"It will not always be the case that such a refusal will mark the end of any investigation: other information might be available, and investigations hould continue until the point is reached when no reasonable person would say they should be taken further.",Negative,0,,29.61705780029297
"INTELLIGENCE 5. 
There have been reports of recruiting by both wings of the IRA, and that about twelve released internees are active again. The Provisional command in",Negative,0,,71.16790008544922
"This has a bearing on evidence that can be produced in criminal proceedings, as well as the production of intelligence The Ministry of Defence will be kept in touch.",Negative,0,,35.966705322265625
But whenever investigations come to an end the results and the reasons for them (including any refusals to co-operate) should be publicised.,Negative,0,,23.542129516601562
The Northern Ireland Office will obtain copies of such reports.,Negative,0,,92.70304107666016
The Northern Ireland Office is considering what might be arranged today.,Negative,0,,100.48899841308594
"2. 
It seems likely to emerge that the people making the allegations are 
refusing to give evidence to the police who investigate them.",Negative,0,,47.98424530029297
"4. 
The Secretary of State for Northern Ireland has asked for a note on the 
methods of interrogation use d by the RUC.",Negative,0,,68.38033294677734
It is common case he made the arrest in the terms set forth in the document of authority and aide memoire.,Negative,0,,145.99166870117188
"Following the Christie and McIlduff canes, I hold that the Plaintiff should 
have been at least informed that he was being detained for interrogation for a Period of 48 hours, and, if he was going to be charged with an offence, then he should have been told with what offence he was going to be charged.",Negative,0,,34.6360969543457
