text,strlabel,labels
"A soldier on duty also has certain additional powers to question people and make arrests under the Civil Authorities (Special Powers) Act (NI) 1922 - (SPA). The circumstances under which a soldier may use his powers of arrest depend upon the scale of military operations, and specific guidance on current arrest policy is to be found in the Operational Directives issued by CLF from time to time.",J_Legal_Procedure,6
"we have made it clear that there could be no question of our accepting internment, and instructing our forces to help to implement it, if it was not accompanied.by a complete ban on marches and parades of all kinds; and we have made clear our present view that that ban will need to remain in force 
nt although the extension after six months remains formally open for discussion.",J_Political-Strategic,0
"If thi smove enables us to reduce the number of troops commited to Northern Ireland earlier than we would otherwise have done, that will be a welcome consequence of it.",J_Misc,3
"The decision is, of course, Faulkner’s, since the 
powers under which these measures are taken are powers of the Northern Ireland Government.",J_Legal_Procedure,6
"The decision is, of course, Faulkner’s, since the 
powers under which these measures are taken are powers of the Northern Ireland Government.",J_Misc,3
Frustrations continue to occur when apparently serious offenders are released on bail rather than being held on remand.,J_Misc,3
Intelligence improves and hence arrest of key terrorists and recovery of arms parallels this progress.,J_Terrorism,5
"He thought that the SDLP could maintain their credibility if, after this meeting, they put out a statement on the lines that they had again put their case to the Secretary of State; that they had been told that HMG would keep the position under review; that they were disappointed that more internees had not been let out; and that the Secretary of State had made it clear that it remained HMG policy to phase out internment depending on the security situation.",J_Misc,3
"He expressed the view that, with the continued phasing out of internment, the SDLP could claim to have got something out of their talks with him.
",J_Misc,3
"He thought that the SDLP could maintain their credibility if, after this meeting, they put out a statement on the lines that they had again put their case to the Secretary of State; that they had been told that HMG would keep the position under review; that they were disappointed that more internees had not been let out; and that the Secretary of State had made it clear that it remained HMG policy to phase out internment depending on the security situation.",J_Emergency-Policy,1
"I have therefore decided, after weighing all the relevant considerations, including the views of the security authorities and after consultation with Her Majesty’s Government in the United Kingdom last Thursday, to exercise where necessary the powers of detention and internment vested in me as Minister of Home Affairs""",J_Emergency-Policy,1
The outrages to which we have been subjected now threaten our economic life and create every day deeper divisions and antagonism within our community.,J_Development-Unity,9
"I have therefore decided, after weighing all the relevant considerations, including the views of the security authorities and after consultation with Her Majesty’s Government in the United Kingdom last Thursday, to exercise where necessary the powers of detention and internment vested in me as Minister of Home Affairs""
",J_Legal_Procedure,6
"An advisory committee under Regulation 12 of the Special Powers 
Act has been set up under the chairmanship of His Honour Judge Brown to review the cases of all those against whom internment orders are made.",J_Legal_Procedure,6
"Neither will be possible in a climate of terrorism and violence.
",J_Terrorism,5
"But the terrorist 
campaign continues at an unacceptable level, and I have had to conclude that the ordinary law cannot deal comprehensively or quickly enough with such ruthless viciousness.",J_Terrorism,5
"In each case very careful 
consideration was given to the question whether an internment order was necessary.",J_Misc,3
"But the terrorist 
campaign continues at an unacceptable level, and I have had to conclude that the ordinary law cannot deal comprehensively or quickly enough with such ruthless viciousness.
",J_Emergency-Policy,1
Every means has been tried to make terrorists amenable to the law.,J_Last-resort,8
"Possible changes in the law or legal procedure are being considered by an inter-departmental group.
",J_Legal_Procedure,6
"It has been confirmed that there is no objection to charges being brought 
of membership of the IRA, being an unlawful association under the Special Powers Act. When there is evidence, arrests can therefore be made with a view to charges being brought.",J_Legal_Procedure,6
