,justification,raw_text,image_id,file_id_orig,image_id_issue,file_id,just_plain_text_all_ref,just_text_all_ref,ref_count,coded_refs,page_captures
952,J_Misc,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_185 - § 3 references coded [ 17.99% Coverage]
Reference 1 - 12.96% Coverage
I am sending you this message to let you know 
that the Prime Minister of Northern Ireland will very shortly be announcing that, in the light of the latest assessment of the security situation in Northern Ireland and all other relevant factors, and after consultation with the British Government, the Northern Ireland Government has decided to activate its powers of internment.
Reference 2 - 1.59% Coverage
When Faulkner came to London last week, he told
Reference 3 - 3.43% Coverage
us that he had come to the conclusion that internment was now the right and indeed inevitable course.
",IMG_0185,PREM_15_478_185,IMG_0185,PREM_15_478, I am sending you this message to let you know that the Prime Minister of Northern Ireland will very shortly be announcing that in the light of the latest assessment of the security situation in Northern Ireland and all other relevant factors and after consultation with the British Government the Northern Ireland Government has decided to activate its powers of internment When Faulkner came to London last week he told us that he had come to the conclusion that internment was now the right and indeed inevitable course ,"Reference 1 - 12.96% Coverage
I am sending you this message to let you know 
that the Prime Minister of Northern Ireland will very shortly be announcing that, in the light of the latest assessment of the security situation in Northern Ireland and all other relevant factors, and after consultation with the British Government, the Northern Ireland Government has decided to activate its powers of internment.
Reference 2 - 1.59% Coverage
When Faulkner came to London last week, he told
Reference 3 - 3.43% Coverage
us that he had come to the conclusion that internment was now the right and indeed inevitable course.",3,"['', 'Reference 1 - 12.96% Coverage\nI am sending you this message to let you know \nthat the Prime Minister of Northern Ireland will very shortly be announcing that, in the light of the latest assessment of the security situation in Northern Ireland and all other relevant factors, and after consultation with the British Government, the Northern Ireland Government has decided to activate its powers of internment.\n', 'Reference 2 - 1.59% Coverage\nWhen Faulkner came to London last week, he told\n', 'Reference 3 - 3.43% Coverage\nus that he had come to the conclusion that internment was now the right and indeed inevitable course.']",
953,J_Misc,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_186 - § 2 references coded [ 6.85% Coverage]
Reference 1 - 4.43% Coverage
That is his judgment of the situation, and of course 
the decision is his, though he has reached it after consultation with us.
Reference 2 - 2.43% Coverage
from our Ambassador’s report of his recent talk with you But I judged
",IMG_0186,PREM_15_478_186,IMG_0186,PREM_15_478, That is his judgment of the situation and of course the decision is his though he has reached it after consultation with us from our Ambassador s report of his recent talk with you But I judged,"Reference 1 - 4.43% Coverage
That is his judgment of the situation, and of course 
the decision is his, though he has reached it after consultation with us.
Reference 2 - 2.43% Coverage
from our Ambassador’s report of his recent talk with you But I judged",2,"['', 'Reference 1 - 4.43% Coverage\nThat is his judgment of the situation, and of course \nthe decision is his, though he has reached it after consultation with us.\n', 'Reference 2 - 2.43% Coverage\nfrom our Ambassador’s report of his recent talk with you But I judged']",
954,J_Misc,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_187 - § 4 references coded [ 14.91% Coverage]
Reference 1 - 4.57% Coverage
that there was no prospect of that, and I could not therefore hold out this possibility as an inducement to Faulkner to hold his hand.
Reference 2 - 0.79% Coverage
been found necessary.
Reference 3 - 1.83% Coverage
I regret no less than you that these new measures have
Reference 4 - 7.72% Coverage
Our hope is that these measures can be strictly temporary, will serve to re-establish a situation in which the many social and other reforms that have been introduced and are still to come are recognised at their true value,
",IMG_0187,PREM_15_478_187,IMG_0187,PREM_15_478, that there was no prospect of that and I could not therefore hold out this possibility as an inducement to Faulkner to hold his hand been found necessary I regret no less than you that these new measures have Our hope is that these measures can be strictly temporary will serve to re establish a situation in which the many social and other reforms that have been introduced and are still to come are recognised at their true value ,"Reference 1 - 4.57% Coverage
that there was no prospect of that, and I could not therefore hold out this possibility as an inducement to Faulkner to hold his hand.
Reference 2 - 0.79% Coverage
been found necessary.
Reference 3 - 1.83% Coverage
I regret no less than you that these new measures have
Reference 4 - 7.72% Coverage
Our hope is that these measures can be strictly temporary, will serve to re-establish a situation in which the many social and other reforms that have been introduced and are still to come are recognised at their true value,",4,"['', 'Reference 1 - 4.57% Coverage\nthat there was no prospect of that, and I could not therefore hold out this possibility as an inducement to Faulkner to hold his hand.\n', 'Reference 2 - 0.79% Coverage\nbeen found necessary.\n', 'Reference 3 - 1.83% Coverage\nI regret no less than you that these new measures have\n', 'Reference 4 - 7.72% Coverage\nOur hope is that these measures can be strictly temporary, will serve to re-establish a situation in which the many social and other reforms that have been introduced and are still to come are recognised at their true value,']",
955,J_Misc,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_188 - § 1 reference coded [ 12.17% Coverage]
Reference 1 - 12.17% Coverage
and will not prejudice continuing progress on the task of building more harmonious inter-community relations in Northern Ireland.
",IMG_0188,PREM_15_478_188,IMG_0188,PREM_15_478, and will not prejudice continuing progress on the task of building more harmonious inter community relations in Northern Ireland ,"Reference 1 - 12.17% Coverage
and will not prejudice continuing progress on the task of building more harmonious inter-community relations in Northern Ireland.",1,"['', 'Reference 1 - 12.17% Coverage\nand will not prejudice continuing progress on the task of building more harmonious inter-community relations in Northern Ireland.']",
956,J_Misc,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_189 - § 2 references coded [ 19.66% Coverage]
Reference 1 - 14.16% Coverage
I am sending you this message to let you know 
that the Prime Minister of Northern Ireland will very shortly be announcing that, in the light of the latest assessment of the security situation in Northern Ireland and all other relevant factors, and after consultation with the British Government, the Northern Ireland Government has decided to activate its powers of internment.
Reference 2 - 5.50% Coverage
When Faulkner came to London last week,-he told us that he had come to the inclusion that internment was now the right and indeed inevitable course.
",IMG_0189,PREM_15_478_189,IMG_0189,PREM_15_478, I am sending you this message to let you know that the Prime Minister of Northern Ireland will very shortly be announcing that in the light of the latest assessment of the security situation in Northern Ireland and all other relevant factors and after consultation with the British Government the Northern Ireland Government has decided to activate its powers of internment When Faulkner came to London last week he told us that he had come to the inclusion that internment was now the right and indeed inevitable course ,"Reference 1 - 14.16% Coverage
I am sending you this message to let you know 
that the Prime Minister of Northern Ireland will very shortly be announcing that, in the light of the latest assessment of the security situation in Northern Ireland and all other relevant factors, and after consultation with the British Government, the Northern Ireland Government has decided to activate its powers of internment.
Reference 2 - 5.50% Coverage
When Faulkner came to London last week,-he told us that he had come to the inclusion that internment was now the right and indeed inevitable course.",2,"['', 'Reference 1 - 14.16% Coverage\nI am sending you this message to let you know \nthat the Prime Minister of Northern Ireland will very shortly be announcing that, in the light of the latest assessment of the security situation in Northern Ireland and all other relevant factors, and after consultation with the British Government, the Northern Ireland Government has decided to activate its powers of internment.\n', 'Reference 2 - 5.50% Coverage\nWhen Faulkner came to London last week,-he told us that he had come to the inclusion that internment was now the right and indeed inevitable course.']",
957,J_Misc,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_191 - § 1 reference coded [ 5.61% Coverage]
Reference 1 - 5.61% Coverage
Page 1 : (84,289) - (411,388)
",IMG_0191,PREM_15_478_191,IMG_0191,PREM_15_478, Page 1 84 289 411 388 ,"Reference 1 - 5.61% Coverage
Page 1 : (84,289) - (411,388)",1,"['', 'Reference 1 - 5.61% Coverage\nPage 1 : (84,289) - (411,388)']",
958,J_Misc,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_192 - § 2 references coded [ 10.26% Coverage]
Reference 1 - 2.32% Coverage
Page 1 : (18,426) - (121,564)
Reference 2 - 7.93% Coverage
The decision is, of course, Faulkner’s, since the 
powers under which these measures are taken are powers of the Northern Ireland Government.
",IMG_0192,PREM_15_478_192,IMG_0192,PREM_15_478, Page 1 18 426 121 564 The decision is of course Faulkner s since the powers under which these measures are taken are powers of the Northern Ireland Government ,"Reference 1 - 2.32% Coverage
Page 1 : (18,426) - (121,564)
Reference 2 - 7.93% Coverage
The decision is, of course, Faulkner’s, since the 
powers under which these measures are taken are powers of the Northern Ireland Government.",2,"['', 'Reference 1 - 2.32% Coverage\nPage 1 : (18,426) - (121,564)\n', 'Reference 2 - 7.93% Coverage\nThe decision is, of course, Faulkner’s, since the \npowers under which these measures are taken are powers of the Northern Ireland Government.']",
959,J_Misc,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_193 - § 1 reference coded [ 7.55% Coverage]
Reference 1 - 7.55% Coverage
Page 1 : (103,334) - (462,473)
",IMG_0193,PREM_15_478_193,IMG_0193,PREM_15_478, Page 1 103 334 462 473 ,"Reference 1 - 7.55% Coverage
Page 1 : (103,334) - (462,473)",1,"['', 'Reference 1 - 7.55% Coverage\nPage 1 : (103,334) - (462,473)']",
960,J_Misc,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_195 - § 4 references coded [ 9.78% Coverage]
Reference 1 - 1.11% Coverage
Page 1 : (69,297) - (434,328)
Reference 2 - 3.82% Coverage
I AM SENDING YOU THIS MESSAGE TO LET YOU KNOW THAT THE PRIME 
MINISTER OF NORTHERN IRELAND WILL VERY SHORTLY BE ANNOUNCING THAT, IN THE LIGHT OF THE LATEST ASSESSMENT OF THE SECURITY SITUATION IN NORTHERN IRELAND AND ALL OTHER RELEVANT FACTORS AND AFTER CONSULTATION WITH THE BRITISH GOVERNMENT, THE NORTHERN IRELAND GOVERNMENT HAS DECIDED TO ACTIVATE ITS POWERS OF INTERNMENT.
Reference 3 - 1.27% Coverage
DECISION IS HIS, THOUGH HE HAS REACHED IT AFTER CONSULTATION WITH US. 
THAT IS HIS JUDGEMENT OF THE SITUATION, AND OF COURSE THE
Reference 4 - 3.59% Coverage
OUR HOPE S THAT THESE MEASURES CAN BE STRICTl Y TEMPORARY, WILL SERVE TO REESTABLISH A SITUATION IN WHICH THE MANY SOCIAL. 
AND OTHER REFORMS THAT HAVE BEEN INTRODUCED AND ARE STILL TO COME ARE RECOGNISED AT THEIR TRUE VALUE, AND WILL NOT PREJUDICE CONTINUING PROGRESS ON THE TASK OF BUILDING MORE HARMONIOUS INTER-COMMUNITY RELATIONS IN NORTHERN IRELAND.
",IMG_0195,PREM_15_478_195,IMG_0195,PREM_15_478, Page 1 69 297 434 328 I AM SENDING YOU THIS MESSAGE TO LET YOU KNOW THAT THE PRIME MINISTER OF NORTHERN IRELAND WILL VERY SHORTLY BE ANNOUNCING THAT IN THE LIGHT OF THE LATEST ASSESSMENT OF THE SECURITY SITUATION IN NORTHERN IRELAND AND ALL OTHER RELEVANT FACTORS AND AFTER CONSULTATION WITH THE BRITISH GOVERNMENT THE NORTHERN IRELAND GOVERNMENT HAS DECIDED TO ACTIVATE ITS POWERS OF INTERNMENT DECISION IS HIS THOUGH HE HAS REACHED IT AFTER CONSULTATION WITH US THAT IS HIS JUDGEMENT OF THE SITUATION AND OF COURSE THE OUR HOPE S THAT THESE MEASURES CAN BE STRICTl Y TEMPORARY WILL SERVE TO REESTABLISH A SITUATION IN WHICH THE MANY SOCIAL AND OTHER REFORMS THAT HAVE BEEN INTRODUCED AND ARE STILL TO COME ARE RECOGNISED AT THEIR TRUE VALUE AND WILL NOT PREJUDICE CONTINUING PROGRESS ON THE TASK OF BUILDING MORE HARMONIOUS INTER COMMUNITY RELATIONS IN NORTHERN IRELAND ,"Reference 1 - 1.11% Coverage
Page 1 : (69,297) - (434,328)
Reference 2 - 3.82% Coverage
I AM SENDING YOU THIS MESSAGE TO LET YOU KNOW THAT THE PRIME 
MINISTER OF NORTHERN IRELAND WILL VERY SHORTLY BE ANNOUNCING THAT, IN THE LIGHT OF THE LATEST ASSESSMENT OF THE SECURITY SITUATION IN NORTHERN IRELAND AND ALL OTHER RELEVANT FACTORS AND AFTER CONSULTATION WITH THE BRITISH GOVERNMENT, THE NORTHERN IRELAND GOVERNMENT HAS DECIDED TO ACTIVATE ITS POWERS OF INTERNMENT.
Reference 3 - 1.27% Coverage
DECISION IS HIS, THOUGH HE HAS REACHED IT AFTER CONSULTATION WITH US. 
THAT IS HIS JUDGEMENT OF THE SITUATION, AND OF COURSE THE
Reference 4 - 3.59% Coverage
OUR HOPE S THAT THESE MEASURES CAN BE STRICTl Y TEMPORARY, WILL SERVE TO REESTABLISH A SITUATION IN WHICH THE MANY SOCIAL. 
AND OTHER REFORMS THAT HAVE BEEN INTRODUCED AND ARE STILL TO COME ARE RECOGNISED AT THEIR TRUE VALUE, AND WILL NOT PREJUDICE CONTINUING PROGRESS ON THE TASK OF BUILDING MORE HARMONIOUS INTER-COMMUNITY RELATIONS IN NORTHERN IRELAND.",4,"['', 'Reference 1 - 1.11% Coverage\nPage 1 : (69,297) - (434,328)\n', 'Reference 2 - 3.82% Coverage\nI AM SENDING YOU THIS MESSAGE TO LET YOU KNOW THAT THE PRIME \nMINISTER OF NORTHERN IRELAND WILL VERY SHORTLY BE ANNOUNCING THAT, IN THE LIGHT OF THE LATEST ASSESSMENT OF THE SECURITY SITUATION IN NORTHERN IRELAND AND ALL OTHER RELEVANT FACTORS AND AFTER CONSULTATION WITH THE BRITISH GOVERNMENT, THE NORTHERN IRELAND GOVERNMENT HAS DECIDED TO ACTIVATE ITS POWERS OF INTERNMENT.\n', 'Reference 3 - 1.27% Coverage\nDECISION IS HIS, THOUGH HE HAS REACHED IT AFTER CONSULTATION WITH US. \nTHAT IS HIS JUDGEMENT OF THE SITUATION, AND OF COURSE THE\n', 'Reference 4 - 3.59% Coverage\nOUR HOPE S THAT THESE MEASURES CAN BE STRICTl Y TEMPORARY, WILL SERVE TO REESTABLISH A SITUATION IN WHICH THE MANY SOCIAL. \nAND OTHER REFORMS THAT HAVE BEEN INTRODUCED AND ARE STILL TO COME ARE RECOGNISED AT THEIR TRUE VALUE, AND WILL NOT PREJUDICE CONTINUING PROGRESS ON THE TASK OF BUILDING MORE HARMONIOUS INTER-COMMUNITY RELATIONS IN NORTHERN IRELAND.']",
961,J_Misc,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_196 - § 5 references coded [ 11.58% Coverage]
Reference 1 - 2.11% Coverage
WHEN FAULKNER CAME TO LONDON LAST WEEK, HE TOLD US THAT HE HAD COME TO THE CONCLUSION THAT INTERNMENT WAS NOW THE RIGHT AND INDEED INEVITABLE COURSE.
Reference 2 - 2.08% Coverage
ALSO THE FACT THAT THE INTIMIDATION OF THE POPULATION BY THE TERRORISTS HAS BEEN INCREASINGLY HAMPERING THE PROCESS OF GATHERING INTELIGENCE.
Reference 3 - 1.98% Coverage
UNDER WHI H THESE MEASURES ARE TAKEN ARE POWERS OF THE NORTHERN IRELAND GOVERNMENT. 
THE DECISION IS OF COURSE FAULKNERS, SINCE THE POWERS
Reference 4 - 2.41% Coverage
IF THIS MOVE ENABLES US TO REDUCE THE NUMBER OF TROOPS COMMITTED TO NORTHERN IRELAND EARLIER THAN WE COULD OTHERWISE HAVE DONE, THAT WILL BE A WELCOME CONSEQUENCE OF IT.
Reference 5 - 3.01% Coverage
WE HOPE THAT THESE MEASURES CAN BE STRICTLY TEMPORARY AND WILL NOT PREJUDICE CONTINUING PROGRESS IN THE TASK OF MAKING PROGRESS WITH BUILDING MORE HARMONIOUS INTER-COMMUNITY RELATIONS IN NORTHERN IRELAND.
",IMG_0196,PREM_15_478_196,IMG_0196,PREM_15_478, WHEN FAULKNER CAME TO LONDON LAST WEEK HE TOLD US THAT HE HAD COME TO THE CONCLUSION THAT INTERNMENT WAS NOW THE RIGHT AND INDEED INEVITABLE COURSE ALSO THE FACT THAT THE INTIMIDATION OF THE POPULATION BY THE TERRORISTS HAS BEEN INCREASINGLY HAMPERING THE PROCESS OF GATHERING INTELIGENCE UNDER WHI H THESE MEASURES ARE TAKEN ARE POWERS OF THE NORTHERN IRELAND GOVERNMENT THE DECISION IS OF COURSE FAULKNERS SINCE THE POWERS IF THIS MOVE ENABLES US TO REDUCE THE NUMBER OF TROOPS COMMITTED TO NORTHERN IRELAND EARLIER THAN WE COULD OTHERWISE HAVE DONE THAT WILL BE A WELCOME CONSEQUENCE OF IT WE HOPE THAT THESE MEASURES CAN BE STRICTLY TEMPORARY AND WILL NOT PREJUDICE CONTINUING PROGRESS IN THE TASK OF MAKING PROGRESS WITH BUILDING MORE HARMONIOUS INTER COMMUNITY RELATIONS IN NORTHERN IRELAND ,"Reference 1 - 2.11% Coverage
WHEN FAULKNER CAME TO LONDON LAST WEEK, HE TOLD US THAT HE HAD COME TO THE CONCLUSION THAT INTERNMENT WAS NOW THE RIGHT AND INDEED INEVITABLE COURSE.
Reference 2 - 2.08% Coverage
ALSO THE FACT THAT THE INTIMIDATION OF THE POPULATION BY THE TERRORISTS HAS BEEN INCREASINGLY HAMPERING THE PROCESS OF GATHERING INTELIGENCE.
Reference 3 - 1.98% Coverage
UNDER WHI H THESE MEASURES ARE TAKEN ARE POWERS OF THE NORTHERN IRELAND GOVERNMENT. 
THE DECISION IS OF COURSE FAULKNERS, SINCE THE POWERS
Reference 4 - 2.41% Coverage
IF THIS MOVE ENABLES US TO REDUCE THE NUMBER OF TROOPS COMMITTED TO NORTHERN IRELAND EARLIER THAN WE COULD OTHERWISE HAVE DONE, THAT WILL BE A WELCOME CONSEQUENCE OF IT.
Reference 5 - 3.01% Coverage
WE HOPE THAT THESE MEASURES CAN BE STRICTLY TEMPORARY AND WILL NOT PREJUDICE CONTINUING PROGRESS IN THE TASK OF MAKING PROGRESS WITH BUILDING MORE HARMONIOUS INTER-COMMUNITY RELATIONS IN NORTHERN IRELAND.",5,"['', 'Reference 1 - 2.11% Coverage\nWHEN FAULKNER CAME TO LONDON LAST WEEK, HE TOLD US THAT HE HAD COME TO THE CONCLUSION THAT INTERNMENT WAS NOW THE RIGHT AND INDEED INEVITABLE COURSE.\n', 'Reference 2 - 2.08% Coverage\nALSO THE FACT THAT THE INTIMIDATION OF THE POPULATION BY THE TERRORISTS HAS BEEN INCREASINGLY HAMPERING THE PROCESS OF GATHERING INTELIGENCE.\n', 'Reference 3 - 1.98% Coverage\nUNDER WHI H THESE MEASURES ARE TAKEN ARE POWERS OF THE NORTHERN IRELAND GOVERNMENT. \nTHE DECISION IS OF COURSE FAULKNERS, SINCE THE POWERS\n', 'Reference 4 - 2.41% Coverage\nIF THIS MOVE ENABLES US TO REDUCE THE NUMBER OF TROOPS COMMITTED TO NORTHERN IRELAND EARLIER THAN WE COULD OTHERWISE HAVE DONE, THAT WILL BE A WELCOME CONSEQUENCE OF IT.\n', 'Reference 5 - 3.01% Coverage\nWE HOPE THAT THESE MEASURES CAN BE STRICTLY TEMPORARY AND WILL NOT PREJUDICE CONTINUING PROGRESS IN THE TASK OF MAKING PROGRESS WITH BUILDING MORE HARMONIOUS INTER-COMMUNITY RELATIONS IN NORTHERN IRELAND.']",
962,J_Misc,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_198 - § 2 references coded [ 18.41% Coverage]
Reference 1 - 13.30% Coverage
I am sending you this message to let you know 
that the Prime Minister of Northern Ireland will very shortly be announcing that, in the light of the latest assessment of the security situation in Northern Ireland and all other relevant factors, and after consultation with the British Government, the Northern Ireland Government has decided to activate its powers of internment.
Reference 2 - 5.12% Coverage
When Faulkner came to London last week, he told 
us that he had come to the conclusion that interment was now the right and indeed inevitable course.
",IMG_0198,PREM_15_478_198,IMG_0198,PREM_15_478, I am sending you this message to let you know that the Prime Minister of Northern Ireland will very shortly be announcing that in the light of the latest assessment of the security situation in Northern Ireland and all other relevant factors and after consultation with the British Government the Northern Ireland Government has decided to activate its powers of internment When Faulkner came to London last week he told us that he had come to the conclusion that interment was now the right and indeed inevitable course ,"Reference 1 - 13.30% Coverage
I am sending you this message to let you know 
that the Prime Minister of Northern Ireland will very shortly be announcing that, in the light of the latest assessment of the security situation in Northern Ireland and all other relevant factors, and after consultation with the British Government, the Northern Ireland Government has decided to activate its powers of internment.
Reference 2 - 5.12% Coverage
When Faulkner came to London last week, he told 
us that he had come to the conclusion that interment was now the right and indeed inevitable course.",2,"['', 'Reference 1 - 13.30% Coverage\nI am sending you this message to let you know \nthat the Prime Minister of Northern Ireland will very shortly be announcing that, in the light of the latest assessment of the security situation in Northern Ireland and all other relevant factors, and after consultation with the British Government, the Northern Ireland Government has decided to activate its powers of internment.\n', 'Reference 2 - 5.12% Coverage\nWhen Faulkner came to London last week, he told \nus that he had come to the conclusion that interment was now the right and indeed inevitable course.']",
